Executing whmapi1 listaccts search= searchtype=owner
{'name': 'iznajmljivaci20.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all"'], 'ttl': 14400, 'Line': 17, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 13
TODO: mail.domain.tld needs to be A record! Line: 14
kontin.info
[('kontin.info', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=kontin.info
TODO: SPF CHECK - name: kontin.info. 
{'name': 'kontin.info.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all"'], 'ttl': 14400, 'Line': 17, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: kuharica.kontin.info. 
{'name': 'kuharica.kontin.info.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all"'], 'ttl': 14400, 'Line': 58, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 13
TODO: mail.domain.tld needs to be A record! Line: 14
ivankakontin.com
[('ivankakontin.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=ivankakontin.com
TODO: SPF CHECK - name: ivankakontin.com. 
{'name': 'ivankakontin.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all"'], 'ttl': 14400, 'Line': 17, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 13
TODO: mail.domain.tld needs to be A record! Line: 14

USER: homeinza
homeinzagreb.com
[('alt4.aspmx.l.google.com', ['74.125.195.27']), ('aspmx.l.google.com', ['173.194.76.26']), ('alt1.aspmx.l.google.com', ['74.125.205.26']), ('alt2.aspmx.l.google.com', ['74.125.68.26']), ('alt3.aspmx.l.google.com', ['108.177.97.27'])]
Skipped: homeinzagreb.com REASON: Domain homeinzagreb.com not resolving on our name servers or domain ignored.

USER: vilakrun
vila-kruna.com
[('vila-kruna.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=vila-kruna.com
TODO: SPF CHECK - name: yummyspilledbeans.vila-kruna.com. 
{'name': 'yummyspilledbeans.vila-kruna.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 3600, 'Line': 54, 'unencoded': 1, 'class': 'IN'}
TODO: SPF CHECK - name: vila-kruna.com. 
{'name': 'vila-kruna.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 3600, 'Line': 55, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 12
yummyspilledbeans.com
[('yummyspilledbeans.com', ['178.218.166.201'])]
Executing whmapi1 dumpzone domain=yummyspilledbeans.com
TODO: SPF CHECK - name: yummyspilledbeans.com. 
{'name': 'yummyspilledbeans.com.', 'type': 'TXT', 'txtdata': 'v=spf1 +a +mx +ip4:178.218.166.201 ~all', 'char_str_list': ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"'], 'ttl': 14400, 'Line': 24, 'unencoded': 1, 'class': 'IN'}
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 18
TODO: mail.domain.tld needs to be A record! Line: 20


OWNER: plusrs

USER: slobodao
fksloboda.org
[('fksloboda.org', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=fksloboda.org
ERROR: Unable to dump zone fksloboda.org:
slobodao.lin44.host25.com
[('slobodao.lin44.host25.com', ['178.218.165.53'])]
Skipped: slobodao.lin44.host25.com REASON: Domain slobodao.lin44.host25.com not resolving on our name servers or domain ignored.

USER: praurija
praurija.com
[('praurija.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=praurija.com
ERROR: Unable to dump zone praurija.com:
praurija.lin44.host25.com
[('praurija.lin44.host25.com', ['178.218.165.53'])]
Skipped: praurija.lin44.host25.com REASON: Domain praurija.lin44.host25.com not resolving on our name servers or domain ignored.

USER: plusrs
lin44.plusrs.host25.com
[('lin44.plusrs.host25.com', ['178.218.166.201'])]
Skipped: lin44.plusrs.host25.com REASON: Domain lin44.plusrs.host25.com not resolving on our name servers or domain ignored.

USER: professi
professional-audit.com
[('professional-audit.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=professional-audit.com
ERROR: Unable to dump zone professional-audit.com:
professi.lin44.host25.com
[('professi.lin44.host25.com', ['178.218.165.53'])]
Skipped: professi.lin44.host25.com REASON: Domain professi.lin44.host25.com not resolving on our name servers or domain ignored.

USER: pppharmn
pp-pharm.net
[('pp-pharm.net', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=pp-pharm.net
ERROR: Unable to dump zone pp-pharm.net:
pppharmn.lin44.host25.com
[('pppharmn.lin44.host25.com', ['178.218.165.53'])]
Skipped: pppharmn.lin44.host25.com REASON: Domain pppharmn.lin44.host25.com not resolving on our name servers or domain ignored.

USER: creative
creativehouse.rs
[('creativehouse.rs', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=creativehouse.rs
ERROR: Unable to dump zone creativehouse.rs:
creative.lin44.host25.com
[('creative.lin44.host25.com', ['178.218.165.53'])]
Skipped: creative.lin44.host25.com REASON: Domain creative.lin44.host25.com not resolving on our name servers or domain ignored.

USER: mijovicv
mijovic-vukovic.me
[('mijovic-vukovic.me', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=mijovic-vukovic.me
ERROR: Unable to dump zone mijovic-vukovic.me:
mijovicv.lin44.host25.com
[('mijovicv.lin44.host25.com', ['178.218.165.53'])]
Skipped: mijovicv.lin44.host25.com REASON: Domain mijovicv.lin44.host25.com not resolving on our name servers or domain ignored.

USER: askaorgr
aska.org.rs
[('aska.org.rs', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=aska.org.rs
ERROR: Unable to dump zone aska.org.rs:
askaorgr.lin44.host25.com
[('askaorgr.lin44.host25.com', ['178.218.165.53'])]
Skipped: askaorgr.lin44.host25.com REASON: Domain askaorgr.lin44.host25.com not resolving on our name servers or domain ignored.

USER: smartdec
smartdecisioncompany.com
[('smartdecisioncompany.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=smartdecisioncompany.com
ERROR: Unable to dump zone smartdecisioncompany.com:
smartdec.lin44.host25.com
[('smartdec.lin44.host25.com', ['178.218.165.53'])]
Skipped: smartdec.lin44.host25.com REASON: Domain smartdec.lin44.host25.com not resolving on our name servers or domain ignored.
smartdecisioncompany.rs
False
Skipped: smartdecisioncompany.rs REASON: Domain smartdecisioncompany.rs not resolving on our name servers or domain ignored.
justcoolcompany.com
[('justcoolcompany.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=justcoolcompany.com
ERROR: Unable to dump zone justcoolcompany.com:

USER: klanica8
klanica808.rs
[('klanica808.rs', ['185.119.88.201'])]
Skipped: klanica808.rs REASON: Domain klanica808.rs not resolving on our name servers or domain ignored.
808.rs
[('808.rs', ['185.119.88.201'])]
Skipped: 808.rs REASON: Domain 808.rs not resolving on our name servers or domain ignored.
klanica8.lin44.host25.com
[('klanica8.lin44.host25.com', ['178.218.166.201'])]
Skipped: klanica8.lin44.host25.com REASON: Domain klanica8.lin44.host25.com not resolving on our name servers or domain ignored.

USER: goldylur
goldylures.com
[('goldylures.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=goldylures.com
ERROR: Unable to dump zone goldylures.com:
goldylur.free.host25.com
[('goldylur.free.host25.com', ['178.218.165.53'])]
Skipped: goldylur.free.host25.com REASON: Domain goldylur.free.host25.com not resolving on our name servers or domain ignored.

USER: ribnjakj
ribnjak-jovanovic.com
[('ribnjak-jovanovic.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=ribnjak-jovanovic.com
ERROR: Unable to dump zone ribnjak-jovanovic.com:
istarproduction.rs
False
Skipped: istarproduction.rs REASON: Domain istarproduction.rs not resolving on our name servers or domain ignored.
ribnjakj.lin44.host25.com
[('ribnjakj.lin44.host25.com', ['178.218.165.53'])]
Skipped: ribnjakj.lin44.host25.com REASON: Domain ribnjakj.lin44.host25.com not resolving on our name servers or domain ignored.

USER: biljanad
biljana-djukic.com
False
Skipped: biljana-djukic.com REASON: Domain biljana-djukic.com not resolving on our name servers or domain ignored.
biljanad.lin44.host25.com
[('biljanad.lin44.host25.com', ['178.218.166.201'])]
Skipped: biljanad.lin44.host25.com REASON: Domain biljanad.lin44.host25.com not resolving on our name servers or domain ignored.

USER: tvserije
tvserije.com
False
Skipped: tvserije.com REASON: Domain tvserije.com not resolving on our name servers or domain ignored.
sveotrudnoci.com
[('sveotrudnoci.com', ['185.96.211.24'])]
Skipped: sveotrudnoci.com REASON: Domain sveotrudnoci.com not resolving on our name servers or domain ignored.
ljubiteljipasa.com
[('ljubiteljipasa.com', ['185.96.211.25'])]
Skipped: ljubiteljipasa.com REASON: Domain ljubiteljipasa.com not resolving on our name servers or domain ignored.
udaljenostigradova.com
[('udaljenostigradova.com', ['185.96.211.25'])]
Skipped: udaljenostigradova.com REASON: Domain udaljenostigradova.com not resolving on our name servers or domain ignored.
tekstovipesama.net
[('tekstovipesama.net', ['185.96.211.24'])]
Skipped: tekstovipesama.net REASON: Domain tekstovipesama.net not resolving on our name servers or domain ignored.
velikirecnik.com
[('velikirecnik.com', ['185.96.211.25'])]
Skipped: velikirecnik.com REASON: Domain velikirecnik.com not resolving on our name servers or domain ignored.
tvserije.lin44.host25.com
[('tvserije.lin44.host25.com', ['178.218.166.201'])]
Skipped: tvserije.lin44.host25.com REASON: Domain tvserije.lin44.host25.com not resolving on our name servers or domain ignored.

USER: svadbari
svadbarica.rs
[('svadbarica.rs', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=svadbarica.rs
ERROR: Unable to dump zone svadbarica.rs:
navlake.rs
[('navlake.rs', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=navlake.rs
ERROR: Unable to dump zone navlake.rs:
svadbari.lin44.host25.com
[('svadbari.lin44.host25.com', ['178.218.165.53'])]
Skipped: svadbari.lin44.host25.com REASON: Domain svadbari.lin44.host25.com not resolving on our name servers or domain ignored.

USER: rasadnik
rasadniksevar.com
[('mail.rasadniksevar.com', ['83.169.21.210'])]
Skipped: rasadniksevar.com REASON: Domain rasadniksevar.com not resolving on our name servers or domain ignored.
rasadnik.lin44.host25.com
[('rasadnik.lin44.host25.com', ['178.218.166.201'])]
Skipped: rasadnik.lin44.host25.com REASON: Domain rasadnik.lin44.host25.com not resolving on our name servers or domain ignored.
rasadnik.host25.com
[('rasadnik.host25.com', ['178.218.166.201'])]
Skipped: rasadnik.host25.com REASON: Domain rasadnik.host25.com not resolving on our name servers or domain ignored.

USER: dinogasc
dinogasbg.com
[('dinogasbg.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=dinogasbg.com
ERROR: Unable to dump zone dinogasbg.com:
cavallinotech.com
[('cavallinotech.com', ['178.218.165.55'])]
Executing whmapi1 dumpzone domain=cavallinotech.com
TODO: SPF CHECK - name: cavallinotech.com. 
{'name': 'cavallinotech.com.', 'type': 'TXT', 'txtdata': 'v=spf1 a mx include:ulimitserver.com ?all', 'char_str_list': ['"v=spf1 a mx include:ulimitserver.com ?all"'], 'ttl': 14400, 'Line': 25, 'unencoded': 1, 'class': 'IN'}
Domain cavallinotech.com is using correct SPF
Line:  44 Data:  v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all
DOING MX RECORD CHECK
TODO: MX Needs fixing to mail.DOMAIN.TLD! MX entry line number: 19
TODO: mail.domain.tld needs to be A record! Line: 21
dinogasc.lin44.host25.com
[('dinogasc.lin44.host25.com', ['178.218.165.53'])]
Skipped: dinogasc.lin44.host25.com REASON: Domain dinogasc.lin44.host25.com not resolving on our name servers or domain ignored.

USER: penzijab
penzijabar.com
[('penzijabar.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=penzijabar.com
ERROR: Unable to dump zone penzijabar.com:
penzijab.lin44.host25.com
[('penzijab.lin44.host25.com', ['178.218.165.53'])]
Skipped: penzijab.lin44.host25.com REASON: Domain penzijab.lin44.host25.com not resolving on our name servers or domain ignored.

USER: milemeta
mile-metal.com
[('mile-metal.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=mile-metal.com
ERROR: Unable to dump zone mile-metal.com:
milemeta.lin44.host25.com
[('milemeta.lin44.host25.com', ['178.218.165.53'])]
Skipped: milemeta.lin44.host25.com REASON: Domain milemeta.lin44.host25.com not resolving on our name servers or domain ignored.

USER: pulaairp
pulaairporttransfer.com
[('odin.viajesalameda.com', ['213.96.205.185']), ('viajesalameda.duckdns.org', ['92.189.187.175'])]
Skipped: pulaairporttransfer.com REASON: Domain pulaairporttransfer.com not resolving on our name servers or domain ignored.
taxirijekaairport.com
False
Skipped: taxirijekaairport.com REASON: Domain taxirijekaairport.com not resolving on our name servers or domain ignored.
taxizurichairport.com
[('taxizurichairport.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=taxizurichairport.com
ERROR: Unable to dump zone taxizurichairport.com:
taxizagrebairport.com
False
Skipped: taxizagrebairport.com REASON: Domain taxizagrebairport.com not resolving on our name servers or domain ignored.
pulaairp.lin44.host25.com
[('pulaairp.lin44.host25.com', ['178.218.165.53'])]
Skipped: pulaairp.lin44.host25.com REASON: Domain pulaairp.lin44.host25.com not resolving on our name servers or domain ignored.

USER: cirilicnekomunik
cirilicne-komunikacije.rs
[('cirilicne-komunikacije.rs', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=cirilicne-komunikacije.rs
ERROR: Unable to dump zone cirilicne-komunikacije.rs:
xn----8sbnclaacbrbgrkeo0a7d3ci48aqb.xn--90a3ac
False
Skipped: xn----8sbnclaacbrbgrkeo0a7d3ci48aqb.xn--90a3ac REASON: Domain xn----8sbnclaacbrbgrkeo0a7d3ci48aqb.xn--90a3ac not resolving on our name servers or domain ignored.

USER: drvenega
pjur.rs
[('mx01.udag.de', ['62.146.106.40']), ('mx00.udag.de', ['62.146.106.39'])]
Skipped: pjur.rs REASON: Domain pjur.rs not resolving on our name servers or domain ignored.
kwserbianfoodfestival.com
[('kwserbianfoodfestival.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=kwserbianfoodfestival.com
ERROR: Unable to dump zone kwserbianfoodfestival.com:
serbianfoodfestival.com
[('serbianfoodfestival.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=serbianfoodfestival.com
ERROR: Unable to dump zone serbianfoodfestival.com:
kwserbianfoodfest.com
[('kwserbianfoodfest.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=kwserbianfoodfest.com
ERROR: Unable to dump zone kwserbianfoodfest.com:
drvenega.lin44.host25.com
[('drvenega.lin44.host25.com', ['178.218.165.53'])]
Skipped: drvenega.lin44.host25.com REASON: Domain drvenega.lin44.host25.com not resolving on our name servers or domain ignored.
woodencrates.biz
False
Skipped: woodencrates.biz REASON: Domain woodencrates.biz not resolving on our name servers or domain ignored.

USER: dentoped
dentopedia.info
[('dentopedia.info', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=dentopedia.info
ERROR: Unable to dump zone dentopedia.info:
udps-srb.org
[('udps-srb.org', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=udps-srb.org
ERROR: Unable to dump zone udps-srb.org:
balkandentaljournal.com
[('balkandentaljournal.com', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=balkandentaljournal.com
ERROR: Unable to dump zone balkandentaljournal.com:
dentalpartner.rs
[('dentalpartner.rs', ['178.218.165.53'])]
Executing whmapi1 dumpzone domain=dentalpartner.rs
ERROR: Unable to dump zone dentalpartner.rs:
dentoped.lin44.host25.com
[('dentoped.lin44.host25.com', ['178.218.165.53'])]
Skipped: dentoped.lin44.host25.com REASON: Domain dentoped.lin44.host25.com not resolving on our name servers or domain ignored.

USER: haosanim
haosanimatori.com
[('haosanimatori.com', ['178.218.165.53'])]
